0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291
733,791,868,675,849,791,695,868,695,695,617,559,695,617,579,675,598,617,617,463,772,733,868,1119,1370,1679,2162,2278,3147,3765,4634,5252,5657,6101,6372,6487,6835,6661,6565,6487,6121,6082,6178,6159,6970,7144,7492,8071,8418,8882,9365,9654,10118,10388,10349,10832,10909,10929,11199,10987,11334,10987,10948,11006,10774,10697,10813,10967,11315,11238,11276,11469,11817,12164,12705,13207,13979,14443,15003,16123,16606,17339,18382,19077,19502,20274,20661,20854,20931,21085,21259,21047,21008,20661,20390,19695,18788,18594,17455,16606,16258,15389,14926,14617,13690,12937,12087,11392,11122,10948,11006,11295,11508,11662,11508,11431,11315,11122,10697,10967,10291,10427,10137,9809,9461,9307,8882,8959,8689,8264,8109,7878,7665,7105,6719,6777,6256,6101,5966,5812,5966,5947,6024,6043,5696,5773,5850,5657,5870,5696,5773,6121,6217,6545,6912,7183,7897,8457,9770,10755,11469,12840,13690,15215,16316,17301,17861,18092,17668,16992,16219,15524,15621,15737,16007,16953,17957,19116,20931,21182,22900,24020,25179,26029,26434,26666,27264,26994,26955,26453,25488,24252,22031,19637,16934,15370,14810,15157,16606,18305,19714,20467,20718,20873,20776,20313,19695,19811,18884,18112,17532,16779,16219,15852,15563,14984,14404,14057,13941,13400,13226,12744,12357,12049,11238,10465,10040,9017,8303,7646,7221,7028,6893,6642,6758,6796,7067,6932,6816,7028,6912,7047,7298,7202,7260,7318,7260,7453,7260,7337,7260,6989,7028,6796,6487,6487,6121,6082,6024,6005,6121,6043,5966,5792,5715,5561,5773,5464,5406,5097,4981,5174,4788,4923,4885,4537,4614,4499,4170,4170,3900,4054,3861,3688,3668,3359,3243,3128,1,10.5,5.3,inferior
772,810,849,656,868,695,695,868,656,656,637,598,656,637,559,753,579,540,656,463,753,656,675,810,965,1042,1274,1332,1757,2066,2432,2857,3012,3379,3475,3552,3746,3668,3533,3494,3301,3398,3437,3359,3900,3861,4054,4305,4479,4769,5020,5020,5406,5464,5425,5676,5599,5754,5966,5676,5947,5831,5715,5831,5619,5599,5638,5696,5947,5889,5927,5850,5908,6410,6565,6951,7279,7607,7994,8727,8824,9480,10002,10349,10967,11238,11489,11817,11547,11701,12049,11585,11798,11373,10851,10813,9963,9944,9480,8708,8380,7955,7607,7183,6932,6430,6256,5715,5676,5406,5503,5657,5754,5715,5676,5503,5715,5503,5213,5483,5059,4981,5078,4711,4788,4518,4363,4363,4170,4112,3997,3861,3746,3514,3417,3301,2992,3128,3128,2935,2992,2992,2954,3089,2877,3050,2973,2819,3128,2954,3089,3282,3166,3243,3591,3784,4325,4614,5310,5966,6487,7453,8380,9326,10233,11083,11933,12396,12454,12357,11875,11971,12242,12724,13439,14559,15428,16799,18266,19579,21105,22418,23422,24561,25063,25526,25990,25778,25720,25739,24889,23518,21163,19096,16760,15080,14636,15099,16316,17861,19290,19869,20583,20313,20255,19946,19502,19347,18536,17648,17223,16161,16007,15408,15061,14597,14250,13767,13535,13014,12802,12338,12087,11933,10948,10291,9577,8959,8187,7530,7163,6874,6835,6777,6777,6642,7028,6777,6700,6777,6893,6951,7086,7086,7163,7183,7183,7492,7067,7183,7047,6835,7009,6526,6430,6352,6043,6024,6043,5966,6101,6024,5754,5657,5483,5464,5599,5271,5290,4904,4981,5059,4711,4788,4672,4305,4402,4460,4209,4383,4074,3958,3803,3591,3746,3282,3147,3243,1,10.5,5.3,lado 1
617,772,849,617,791,656,695,772,637,656,559,540,559,579,540,579,521,463,579,386,656,617,656,772,772,1081,1235,1313,1737,2008,2568,2877,2857,3340,3340,3475,3784,3572,3552,3437,3398,3321,3340,3359,3900,3861,4190,4267,4479,4672,5097,5020,5425,5445,5561,5792,5638,5947,5966,5831,6024,5792,5754,5870,5676,5831,5754,5870,5947,5831,5947,5966,6101,6430,6565,6893,7414,7646,8148,8592,9036,9461,10040,10233,10755,11180,11373,11817,11604,11662,11740,11604,11624,11508,11122,10967,10118,9925,9422,8727,8476,7974,7646,7492,6989,6410,6217,5657,5715,5503,5561,5657,5522,5638,5792,5599,5657,5561,5329,5522,5097,4981,5039,4711,4788,4576,4421,4518,4383,4170,4170,3784,3649,3533,3379,3514,3128,3012,3012,2857,2973,2992,2973,3243,2935,2954,2973,2780,3166,2954,3108,3282,3321,3340,3668,3784,4170,4614,5174,5870,6526,7549,8225,9384,10156,11199,11836,12377,12435,12087,12145,11817,12357,12589,13362,14443,15486,16837,18401,19618,21240,22437,23480,24561,24812,25333,26029,26106,25932,25720,24793,23576,21472,19077,16374,15003,14520,14906,16316,17957,19347,20178,20622,20274,20178,20081,19386,19000,18150,17706,16972,16451,16104,15370,15138,14597,14250,13748,13690,13014,12898,12396,12126,11740,10987,10427,9731,8959,8129,7492,7047,6989,6874,6584,6642,6603,6874,6642,6565,6951,6681,6874,7067,7028,7028,7183,7183,7337,7028,7047,7125,6796,6796,6584,6333,6333,6140,6024,6024,5947,5908,5812,5754,5638,5406,5290,5561,5252,5174,5020,4808,5174,4576,4730,4672,4363,4363,4363,4016,4170,3939,3900,4016,3514,3630,3301,3050,3031,1,10.5,5.3,lado 1
695,695,810,617,772,656,656,791,656,675,598,540,579,579,540,617,463,502,617,424,598,598,637,849,849,1004,1235,1313,1641,2046,2432,2819,2935,3166,3340,3398,3668,3591,3475,3494,3282,3282,3340,3359,3707,3765,3958,4170,4325,4672,4943,5020,5368,5368,5483,5831,5561,5715,5947,5715,5870,5676,5638,5908,5561,5599,5792,5792,5831,5870,5812,5947,5927,6294,6642,6796,7298,7530,8071,8534,8805,9307,9982,10272,10929,11044,11199,11662,11527,11547,11740,11431,11662,11431,10890,10967,10098,9925,9345,8650,8438,7974,7646,7337,6951,6487,6178,5676,5561,5483,5561,5599,5561,5715,5792,5406,5696,5406,5406,5561,5213,5078,5020,4576,4711,4576,4325,4402,4170,4016,3977,3784,3591,3456,3398,3437,3012,3012,2973,2819,2954,2915,2857,3050,2896,2973,2877,2877,3108,2857,3089,3224,3166,3437,3552,3746,4190,4576,5252,5966,6294,7337,8264,9191,9963,10987,11740,12396,12396,12126,12010,12010,12357,12666,13400,14404,15293,16915,18382,19347,21085,22476,23229,24291,25275,25526,26029,25720,25874,25565,24947,23789,21394,18923,16528,15061,14404,14984,16239,18034,19251,20158,20332,20622,20004,19850,19096,19154,18305,17648,17146,16219,16065,15293,15138,14675,14057,13902,13516,13226,13053,12531,12126,11662,11006,10311,9828,8843,8264,7356,7144,6912,6681,6642,6719,6449,7105,6758,6584,6796,6893,6989,6989,7028,6951,7221,7105,7279,6912,7163,7105,6719,6989,6719,6372,6372,6043,5870,5870,5831,6024,5831,5715,5657,5425,5406,5483,5174,5290,4923,4981,5039,4672,4730,4711,4267,4518,4267,4016,4209,3958,3939,3823,3437,3668,3282,3031,3089,1,10.5,5.3,lado 1
772,810,849,695,849,791,656,868,656,656,617,579,598,617,502,695,540,598,675,521,772,791,984,1274,1506,1930,2413,2548,3398,4170,4981,5657,5850,6275,6565,6661,6700,6526,6217,6275,5966,5754,5734,5870,6449,6430,6738,7183,7414,7646,8303,8457,8882,9114,9114,9731,9577,9886,10060,9828,10233,9925,9847,9963,9809,9982,10349,10581,11199,11238,11740,12087,12589,13265,14250,14984,15756,16432,17069,18536,19386,20081,21240,22109,23055,23789,24445,25024,24967,25198,25874,25565,25720,25681,25063,24889,23576,23480,22630,21703,21047,20158,19656,18923,18266,17069,16104,15080,14771,14288,14559,14906,15293,15235,15177,15177,15177,14926,14462,14443,14057,13825,13748,13284,12898,12512,11836,11971,11682,11199,11218,10484,10118,9500,9036,8824,8187,7974,7878,7685,7878,7762,7607,7646,7260,7337,7144,7067,7492,7183,7144,7685,7800,8071,8689,9268,10233,11218,12531,13825,14771,16374,17262,19077,20081,21105,21665,21665,21201,20004,18923,18015,17552,17494,17880,18845,19309,20487,22283,23267,24793,25411,26511,27573,27921,28307,28616,28500,28500,27747,26801,25681,22785,20545,17648,16142,15544,15930,17378,19077,20622,21201,21665,21472,21356,21143,20699,20313,19347,18768,18382,17146,16683,16316,15910,15447,14675,14520,14308,13632,13786,13323,12763,12435,11353,11044,10272,9307,8689,7897,7356,7298,7221,6989,7067,6951,7260,6989,6989,7221,7241,7414,7414,7337,7511,7511,7569,7665,7376,7472,7453,7144,7260,6893,6719,6681,6294,6256,6333,6256,6217,6063,6024,6043,5792,5657,5715,5368,5483,5290,5116,5348,5116,4885,4943,4614,4788,4653,4305,4441,4132,4170,4132,3726,3861,3475,3282,3398,1,10.5,5.3,lado 2
810,868,946,714,907,772,810,926,733,753,656,656,695,733,656,753,656,656,695,540,849,868,1081,1313,1621,2066,2529,2761,3475,4093,5116,5599,6082,6275,6584,6430,6738,6391,6333,6082,5908,5908,5985,5947,6430,6545,6719,7221,7337,7897,8206,8438,8785,9229,9461,9886,9635,9963,10098,9673,10060,9809,9886,9925,9809,10040,10446,10581,11141,11276,11527,12164,12589,13574,14250,14906,15852,16239,17571,18479,19019,20313,21278,22167,23055,23731,24445,24947,25102,24967,25990,25739,25816,25526,25198,24947,23711,23422,22611,21433,21240,20158,19405,18730,17977,17146,16142,15254,14829,14366,14597,14829,15215,15177,15312,15061,15138,14829,14404,14482,13941,13902,13864,13033,12937,12435,11913,11952,11643,11238,11122,10465,10040,9519,9191,8766,8129,7839,7994,7820,7762,7820,7762,7646,7279,7395,7298,7009,7453,7067,7376,7800,7839,8129,8727,9191,10060,11257,12551,13979,14655,16335,17629,19019,20081,21201,21819,21916,21414,20197,18807,18189,17532,17648,18015,18730,19579,20738,22089,23074,24967,25623,26762,27535,28288,28075,28674,28462,28153,27786,26820,25314,22997,20332,17764,16123,15640,15756,17281,18961,20294,21356,21549,21626,21356,21356,20448,20332,19599,18575,18208,17243,16721,16412,16046,15621,14906,14501,14250,13748,13593,13149,12551,12435,11662,11044,10156,9307,8631,7800,7607,7337,7241,7086,7183,6874,7221,7183,7105,7163,7221,7241,7453,7356,7549,7549,7549,7685,7376,7395,7530,7202,7318,7009,6796,6835,6468,6236,6391,6294,6256,6217,6005,5927,5870,5754,5812,5676,5503,5290,5155,5329,4981,5078,5001,4672,4769,4711,4383,4286,4248,4170,4054,3746,3919,3514,3301,3321,1,10.5,5.3,lado 2
810,830,907,637,830,695,714,888,733,733,675,540,695,695,579,714,559,579,656,540,810,830,965,1216,1583,1988,2452,2703,3379,4054,5020,5580,5966,6372,6487,6487,6681,6449,6410,6198,5812,5734,5850,5734,6314,6430,6584,7183,7298,7723,8129,8438,8882,9152,9133,9809,9751,9751,10040,9731,10060,9731,9905,9712,9770,9982,10291,10600,10987,11257,11682,11933,12589,13439,14192,14848,15679,16374,17223,18305,19174,20120,20950,22167,22862,23518,24561,24658,24909,25102,25642,25411,25816,25411,24947,24793,23634,23287,22321,21356,20931,20004,19232,18923,18170,17030,16142,15099,14694,14250,14501,14868,14964,15293,15138,14984,15041,14675,14443,14559,13941,13825,13593,12898,12705,12203,12087,11971,11469,11315,11160,10427,9963,9461,9056,8747,8071,7994,7994,7665,7762,7646,7569,7569,7163,7337,7202,6989,7241,7183,7337,7588,7685,8109,8611,9152,9963,10987,12589,13941,14520,16161,17552,18788,20004,21047,21414,22089,21163,19869,18923,17919,17397,17687,17938,18730,19425,20545,22283,22785,24735,25584,26492,27457,27728,28249,28577,28423,28346,27651,26994,25565,23036,20467,17996,15833,15486,15852,17166,19096,20313,21163,21472,21800,21472,20738,20699,20120,19347,18691,18131,17223,16606,16219,15988,15466,14984,14482,14327,13786,13477,13091,12666,12300,11508,11006,10330,9249,8592,7878,7492,7337,6989,6874,7086,6989,7298,7183,6970,7183,7125,7144,7530,7260,7453,7530,7569,7820,7356,7376,7414,7125,7202,6951,6700,6545,6468,6333,6140,6178,6352,6140,6043,5889,5754,5599,5792,5483,5406,5252,5078,5329,4923,4865,4865,4634,4769,4576,4344,4460,4054,4054,3977,3823,3746,3552,3243,3243,1,10.5,5.3,lado 2
733,849,926,675,868,753,714,830,733,733,695,617,695,579,579,714,617,579,579,521,714,791,791,1004,1119,1428,1621,1737,2239,2761,3282,3668,3939,4248,4305,4305,4518,4344,4190,4054,3939,3823,3900,3765,4190,4248,4267,4672,4711,4943,5290,5387,5812,5792,5638,5831,5908,5927,6063,5792,6178,6043,5966,6101,5754,5927,5927,6043,6140,6024,6121,6275,6526,6758,7376,7356,7955,8418,9056,9886,10369,10793,11585,12126,12666,13072,13342,13709,13593,13535,14057,13555,13786,13497,13323,13053,12087,12049,11044,10349,10118,9307,8863,8727,8322,7549,7260,6719,6333,6294,6256,6487,6372,6449,6487,6468,6545,6178,6140,6217,5773,5561,5696,5232,5387,5001,4865,4923,4634,4518,4557,4170,4151,3726,3746,3668,3282,3224,3321,3031,3128,3166,3089,3321,3070,3108,3128,2973,3282,3128,3282,3417,3321,3552,3784,4016,4614,5116,5927,6758,7472,8631,9731,10813,11894,13168,13941,14404,14771,14153,13883,13709,13844,14134,14771,15872,16799,18112,19560,20622,22495,23441,24503,25855,26415,26260,26801,27110,27303,26511,26106,24715,22340,19830,17204,15659,15080,15524,16721,18556,19656,20757,21085,20950,20757,20776,19695,19772,18923,18401,17590,16876,16316,15795,15235,15235,14501,14211,14018,13555,13362,12840,12454,12280,11238,10736,9982,9114,8496,7646,7260,7260,6912,6893,6912,6835,7144,7047,6912,6951,6951,7086,7356,7241,7414,7395,7530,7665,7337,7221,7434,7105,7221,6874,6661,6584,6333,6198,6256,6178,6198,6294,5908,5870,5754,5676,5773,5638,5290,5174,5020,5329,4943,4846,4846,4557,4711,4576,4325,4479,3958,3997,4016,3668,3842,3437,3243,3321,1,10.5,5.3,tallo
772,849,888,656,888,695,714,849,675,656,617,617,656,656,540,772,559,617,617,463,772,656,772,1004,1119,1332,1660,1776,2336,2664,3282,3823,3900,4248,4305,4363,4479,4402,4363,4112,3900,3861,3861,3861,4325,4325,4421,4788,4865,5213,5483,5425,5676,5870,5908,6063,6101,6101,6256,6178,6333,6178,6217,6178,5908,5947,5966,6024,6294,6043,6217,6256,6565,6874,7337,7646,8109,8573,9133,9925,10427,10909,11469,12126,12666,13014,13458,13786,13825,13671,13864,13709,13825,13632,13323,12975,11971,11817,11218,10484,10118,9384,8920,8650,8264,7781,7183,6738,6661,6333,6256,6391,6372,6526,6449,6352,6526,6101,5985,6217,5754,5715,5715,5174,5406,5136,4943,4943,4827,4595,4557,4305,4190,3861,3688,3630,3340,3321,3359,3166,3224,3243,3128,3321,3089,3243,3186,3089,3224,3186,3321,3475,3572,3746,3900,4132,4672,5174,5966,6912,7453,8727,9693,10851,11933,13207,13864,14559,14906,14173,13979,13516,13671,14095,14868,15930,16760,17919,19695,20931,22553,23576,24870,25874,26492,26762,27419,27342,27226,26511,26029,24484,22283,19850,17262,15544,14984,15447,16992,18575,19811,20776,21047,20738,20873,20854,19927,19695,19193,18189,17919,16915,16374,16065,15370,15389,14520,14443,13941,13381,13593,12898,12357,12164,11469,10851,10040,9191,8341,7916,7337,7144,6989,6874,7028,6893,7144,6951,6912,6951,7144,7183,7221,7337,7337,7414,7511,7723,7298,7414,7221,7183,7125,6835,6681,6526,6410,6217,6256,6101,6178,6217,6024,5850,5754,5638,5638,5561,5483,5271,5039,5348,4904,4827,4885,4518,4672,4557,4325,4325,4170,4054,3958,3707,3765,3514,3359,3321,1,10.5,5.3,tallo
810,849,888,695,907,753,714,830,695,714,637,579,656,579,540,772,637,617,675,424,810,714,753,1004,1100,1390,1776,1718,2278,2626,3243,3765,3900,4170,4305,4325,4518,4441,4344,4344,3939,3939,3977,3823,4170,4305,4518,4827,4808,5271,5561,5387,5657,5927,5850,6140,6101,6082,6236,6063,6236,6043,6005,6121,5927,6005,5966,6005,6352,6198,6275,6468,6468,6893,7279,7472,8322,8631,9191,9963,10427,10871,11624,12164,12860,13149,13690,13902,13632,13825,14173,13767,13806,13477,13226,13111,11971,11817,11353,10446,10233,9422,9036,8882,8264,7627,7279,6565,6430,6217,6121,6584,6526,6545,6487,6352,6507,6217,6043,6159,5715,5812,5657,5252,5368,5174,5001,5001,4692,4614,4634,4402,4190,3861,3746,3784,3359,3321,3340,3205,3186,3186,3186,3437,3128,3243,3166,3089,3243,3147,3224,3533,3340,3688,3861,4132,4499,5174,5908,6835,7453,8747,9731,10987,12087,13207,13941,14655,14694,14308,13999,13671,13748,14037,15003,15814,16876,18266,19734,20912,22649,23538,24522,25990,26337,26782,27399,27168,26994,26608,25951,24812,22263,19734,17339,15582,15215,15370,16548,18440,19985,20738,21163,21317,20718,20506,19811,19907,19077,18266,18015,16915,16432,15891,15524,15273,14655,14308,14037,13593,13439,13072,12551,12280,11295,10890,10349,9171,8631,7839,7298,7202,7086,6816,7086,6719,7260,6989,6893,7086,7105,7298,7318,7202,7260,7434,7337,7646,7414,7395,7492,7163,6989,6874,6700,6700,6314,6256,6256,6275,6217,6101,5870,6005,5599,5599,5696,5541,5541,5232,5039,5252,4923,4981,4923,4595,4614,4634,4190,4402,4074,4074,3977,3784,3803,3359,3321,3379,1,10.5,5.3,tallo
907,926,926,772,984,888,849,965,810,810,714,714,714,714,656,849,733,714,733,617,926,926,1177,1506,1892,2394,2973,3398,4402,5290,6430,7376,7820,8380,8824,8901,9133,8998,8727,8766,8303,8303,8515,8650,9461,9616,10272,10774,11392,11894,12551,13246,13690,14250,14404,14926,15138,15524,15795,15601,15988,15370,15370,15640,15312,15756,15795,16412,16721,16837,17030,17359,17841,18189,19077,19637,20371,20718,21703,22746,23055,24020,24947,26125,27264,28153,28384,29157,28983,29021,29755,29466,29697,29524,29292,29292,28268,27728,27033,26415,26029,25063,24445,23866,23016,21974,20583,19618,19232,19000,19386,20004,20158,20429,20699,20506,20506,20390,20081,19888,19386,19232,19000,18073,17938,17397,16953,16837,16239,16104,15930,15235,14829,14134,13941,13439,12917,12473,12396,12164,12435,12473,12300,12396,11836,12010,12010,11817,11933,11933,12010,12435,12357,12589,12898,13458,14443,15370,16412,17764,18479,19656,20738,21819,22630,23576,23634,23653,22900,21240,19541,18614,18034,18112,18266,19154,19695,20796,22398,23209,24831,25893,26434,27728,27921,27670,28462,28500,28191,27535,26840,25102,22939,20429,17841,15930,15505,15910,17262,19154,20506,21298,21626,21587,21491,21124,20545,20429,19425,18884,18343,17841,16915,16374,15852,15717,15061,14752,14559,14173,13786,13323,13111,12512,11720,11044,10349,9365,8805,8187,7607,7607,7144,7144,7241,7067,7511,7337,7105,7376,7279,7356,7665,7492,7607,7627,7762,7994,7723,7646,7762,7337,7414,7125,6893,6777,6565,6565,6352,6372,6468,6410,6256,6236,5870,5889,5947,5715,5638,5483,5425,5561,5174,5213,4981,4711,4943,4885,4479,4634,4363,4325,4248,3900,3977,3591,3475,3359,1,10.8,5.35,inferior
946,965,1004,753,984,868,830,965,830,868,772,772,810,772,733,810,714,733,714,617,984,984,1081,1583,1873,2490,2954,3340,4305,5348,6410,7492,7800,8438,8824,9152,9229,9114,9036,8843,8380,8534,8418,8863,9287,10002,10349,10987,11604,12261,12802,13246,13883,14366,14636,15350,15312,15466,15814,15717,15756,15447,15505,15563,15447,15582,15910,16258,16895,16721,17301,17648,17996,18401,19405,19599,20294,21027,21761,22804,23499,24310,25179,26009,27052,27863,28558,28964,29273,29234,30006,29601,29755,30257,29466,29253,28365,27902,27245,26608,25951,25121,24387,23962,23383,21974,20931,19792,19251,18942,19193,20004,20197,20622,20873,20487,20738,20313,19830,20158,19560,19096,19251,18189,18054,17610,17262,16934,16451,16219,16161,15524,14868,13999,13786,13400,12956,12666,12357,12242,12473,12454,12493,12686,11991,11875,11855,11971,11971,11971,12184,12435,12396,12589,13072,13458,14539,15408,16355,17803,18401,19946,20873,22167,22823,23518,23731,23866,22881,21124,19907,18710,18150,18170,18247,19000,19637,20912,22360,23422,24967,25816,26762,27496,28017,27747,28906,28481,28423,27728,26627,25507,23074,20467,17745,16123,15524,16065,17243,19116,20699,21433,21665,21626,21394,21433,20467,20352,19560,18981,18208,17417,16876,16412,16026,15698,15293,14694,14462,14173,13960,13420,12860,12744,11662,11122,10523,9673,8843,8109,7607,7588,7260,7163,7260,7047,7530,7318,7260,7279,7318,7453,7800,7549,7665,7781,7916,7955,7781,7839,7723,7434,7453,7241,6932,6893,6661,6507,6526,6565,6681,6410,6372,6372,6005,5985,5927,5715,5696,5368,5406,5483,5174,5155,5020,4788,4904,4846,4634,4537,4421,4402,4228,3958,4093,3630,3301,3475,1,10.8,5.35,inferior
926,888,868,772,926,772,714,926,714,714,714,695,714,695,637,772,559,656,695,463,926,926,1158,1486,1892,2278,2838,3243,4209,5290,6352,7414,7800,8187,8805,8882,9191,8882,8998,8805,8534,8264,8496,8515,9345,9925,10137,10890,11469,11991,12744,13168,13671,14288,14462,15138,15177,15486,15833,15370,15621,15389,15640,15486,15389,15601,15988,16451,16606,16779,16915,17455,17783,18285,19096,19463,20313,21163,21414,22591,23402,24020,24947,26029,26878,27805,28346,28732,29079,29118,29968,29581,30122,30045,29504,29273,28210,27998,27110,26106,26029,24812,24136,23866,23094,21858,20699,19695,19251,18768,19232,20023,20023,20622,20564,20545,20622,20004,19869,19946,19405,18884,19000,17996,18015,17243,16934,16837,16316,16219,16007,15235,14829,14095,13825,13168,12898,12512,12435,12280,12280,12551,12744,12357,11971,11971,11894,11682,12126,11971,12145,12300,12280,12609,13014,13613,14250,15370,16606,17610,18228,19618,20738,21858,22804,23634,23866,23422,23113,21240,19541,18691,18150,17861,18228,19077,19560,20892,22089,22958,25063,25720,26492,27573,28056,28365,28809,28288,28114,27651,26955,25565,23055,20487,17610,16007,15389,15852,17455,19193,20622,21105,21858,21665,21703,21317,20622,20313,19637,18768,18324,17339,16721,16625,16007,15756,15177,14559,14404,13941,13690,13362,12937,12589,11585,10967,10291,9538,8727,8109,7569,7453,7202,7028,7202,7144,7414,7163,7163,7356,7144,7453,7511,7356,7665,7665,7762,7994,7569,7414,7762,7492,7356,7183,6951,6738,6526,6410,6430,6603,6487,6487,6275,6217,5908,5870,5908,5561,5676,5503,5290,5561,5213,5194,5097,4672,4904,4885,4479,4557,4209,4190,4190,3784,3939,3630,3321,3282,1,10.8,5.35,inferior
810,830,868,637,810,810,656,849,675,656,617,617,656,656,637,695,540,540,637,444,714,695,849,1100,1332,1621,1911,2104,2741,3205,3958,4421,4576,4885,5001,5020,5136,4730,4808,4788,4460,4421,4267,4209,4827,4788,4981,5522,5561,5812,6217,6217,6526,6816,6777,7047,7028,7241,7260,7009,7183,7086,6989,7105,6758,6874,6970,7009,7298,7144,7298,7395,7685,8167,8631,9114,9751,10176,10909,11836,12222,12975,13516,14192,14906,15254,15795,16007,16104,15988,16355,16142,16412,16026,15235,15312,14308,13671,13091,12396,11778,10948,10581,10176,9635,8998,8515,7878,7607,7453,7453,7762,7646,7743,7781,7511,7646,7453,7279,7395,6796,6796,6738,6236,6352,6024,5908,6024,5638,5445,5483,5039,4981,4634,4402,4325,3977,3861,3939,3668,3765,3842,3726,3977,3649,3765,3726,3533,3707,3610,3900,4016,4016,4112,4479,4672,5329,5908,6951,7878,8631,9673,11006,12261,13439,14597,15196,16046,15949,15563,15003,14926,15003,15215,16142,17455,18305,19637,21529,22804,24638,25720,27129,27959,28655,28770,29504,29427,29215,29060,28037,26376,23827,21240,18536,16779,16374,16837,18266,19927,21568,22340,22958,22785,22495,22283,21549,21240,20622,19811,19096,18266,17899,17069,16934,16412,15930,15389,15293,14462,14404,13883,13226,13149,12222,11585,10851,9731,9229,8438,7936,7685,7511,7356,7241,7414,7665,7376,7414,7511,7569,7743,7897,7646,7839,7858,7974,8206,7839,7723,7762,7414,7685,7492,7279,7047,6893,6738,6584,6545,6584,6642,6430,6352,6140,6121,6121,5908,5812,5638,5348,5561,5116,5213,5252,4846,4904,4865,4634,4634,4363,4363,4305,3900,3958,3475,3379,3456,1,10.8,5.35,lado 1
